Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
Variable50,reward_low_FP_rate,realTweets/Twitter_volume_PFE.csv,0.590052437310731,3.107239142434381,1188,13511,9,400,15108
Variable50,reward_low_FP_rate,realTweets/Twitter_volume_AAPL.csv,0.590052437310731,3.5494151814391746,1574,13557,7,14,15152
Variable50,reward_low_FP_rate,realTweets/Twitter_volume_GOOG.csv,0.590052437310731,2.552045797965958,1422,13654,6,10,15092
Variable50,reward_low_FP_rate,realTweets/Twitter_volume_CRM.csv,0.590052437310731,2.9924586611724027,1350,13555,4,243,15152
Variable50,reward_low_FP_rate,realTweets/Twitter_volume_UPS.csv,0.590052437310731,3.8142357295719327,924,13522,9,661,15116
Variable50,reward_low_FP_rate,realTweets/Twitter_volume_KO.csv,0.590052437310731,2.554283592542161,1576,13508,6,11,15101
Variable50,reward_low_FP_rate,realTweets/Twitter_volume_AMZN.csv,0.590052437310731,3.7690040732597745,1565,13495,6,15,15081
Variable50,reward_low_FP_rate,realKnownCause/ambient_temperature_system_failure.csv,0.590052437310731,1.9956299348583362,707,5789,2,19,6517
Variable50,reward_low_FP_rate,realKnownCause/machine_temperature_system_failure.csv,0.590052437310731,3.9945457279202063,2241,19673,4,27,21945
Variable50,reward_low_FP_rate,realKnownCause/ec2_request_latency_system_failure.csv,0.590052437310731,2.980359975774524,241,3080,2,105,3428
Variable50,reward_low_FP_rate,realKnownCause/cpu_utilization_asg_misconfiguration.csv,0.590052437310731,-0.3203183135078933,1466,15795,6,33,17300
Variable50,reward_low_FP_rate,realKnownCause/rogue_agent_key_hold.csv,0.590052437310731,1.7619495014220905,180,1407,3,10,1600
Variable50,reward_low_FP_rate,realKnownCause/nyc_taxi.csv,0.590052437310731,4.975897046398089,1019,8529,6,16,9570
Variable50,reward_low_FP_rate,realKnownCause/rogue_agent_key_updown.csv,0.590052437310731,1.0166679726268404,22,4031,4,508,4565
Totals,,,,101.21035810323954,27145,299184,163,6350,332842
