Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
skyline,reward_low_FP_rate,realTraffic/occupancy_t4013.csv,1.0,-0.12658557561159023,4,1875,0,246,2500
skyline,reward_low_FP_rate,realAWSCloudwatch/elb_request_count_8c0756.csv,1.0,1.6967311247051575,2,3026,0,400,4032
skyline,reward_low_FP_rate,realTweets/Twitter_volume_CRM.csv,1.0,0.06357555950207283,6,13556,3,1587,15902
skyline,reward_low_FP_rate,artificialWithAnomaly/art_daily_jumpsdown.csv,1.0,-1.0,0,3025,0,403,4032
skyline,reward_low_FP_rate,realAWSCloudwatch/rds_cpu_utilization_cc0c53.csv,1.0,-0.14198431716872828,1,3026,0,401,4032
skyline,reward_low_FP_rate,realKnownCause/machine_temperature_system_failure.csv,1.0,-4.0,0,19677,0,2268,22695
skyline,reward_low_FP_rate,realTweets/Twitter_volume_KO.csv,1.0,1.1733736409973368,9,13507,7,1578,15851
skyline,reward_low_FP_rate,realTweets/Twitter_volume_AMZN.csv,1.0,-2.0108441378014286,4,13493,8,1576,15831
skyline,reward_low_FP_rate,artificialWithAnomaly/art_daily_flatmiddle.csv,1.0,-1.0,0,3025,0,403,4032
skyline,reward_low_FP_rate,artificialWithAnomaly/art_daily_jumpsup.csv,1.0,-1.0,0,3025,0,403,4032
skyline,reward_low_FP_rate,realTweets/Twitter_volume_CVS.csv,1.0,-3.0,0,13577,0,1526,15853
skyline,reward_low_FP_rate,realTweets/Twitter_volume_FB.csv,1.0,1.3415861162276885,3,13499,2,1579,15833
skyline,reward_low_FP_rate,artificialNoAnomaly/art_noisy.csv,1.0,0.0,0,3428,0,0,4032
skyline,reward_low_FP_rate,artificialNoAnomaly/art_daily_small_noise.csv,1.0,0.0,0,3428,0,0,4032
skyline,reward_low_FP_rate,realAdExchange/exchange-3_cpc_results.csv,1.0,-3.0,0,1155,0,153,1538
skyline,reward_low_FP_rate,realKnownCause/rogue_agent_key_hold.csv,1.0,-2.0,0,1410,0,190,1882
skyline,reward_low_FP_rate,realTweets/Twitter_volume_IBM.csv,1.0,-1.1304213422866827,8,13539,14,1582,15893
skyline,reward_low_FP_rate,realAdExchange/exchange-4_cpm_results.csv,1.0,-4.0,0,1233,0,164,1643
skyline,reward_low_FP_rate,realKnownCause/nyc_taxi.csv,1.0,-5.0,0,8535,0,1035,10320
skyline,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_5f5533.csv,1.0,-2.0,0,3026,0,402,4032
skyline,reward_low_FP_rate,realTraffic/speed_t4013.csv,1.0,1.8614050509865565,3,1871,0,247,2495
skyline,reward_low_FP_rate,realAdExchange/exchange-3_cpm_results.csv,1.0,-1.0,0,1155,0,153,1538
skyline,reward_low_FP_rate,artificialWithAnomaly/art_increase_spike_density.csv,1.0,-1.0,0,3025,0,403,4032
skyline,reward_low_FP_rate,realAdExchange/exchange-2_cpm_results.csv,1.0,-2.0,0,1219,0,162,1624
skyline,reward_low_FP_rate,realKnownCause/ambient_temperature_system_failure.csv,1.0,-2.0,0,5791,0,726,7267
skyline,reward_low_FP_rate,realAWSCloudwatch/rds_cpu_utilization_e47b3b.csv,1.0,1.715956134991235,6,3026,0,396,4032
skyline,reward_low_FP_rate,realAWSCloudwatch/ec2_cpu_utilization_24ae8d.csv,1.0,-2.0,0,3026,0,402,4032
Totals,,,,-53.17159266153103,150,299228,119,33345,365558
