Detector,Profile,File,Threshold,Score,TP,TN,FP,FN,Total_Count
numentaTM,reward_low_FN_rate,realAWSCloudwatch/ec2_cpu_utilization_53ea38.csv,0.488720703125,1.32158005941,4,3023,3,398,4032
numentaTM,reward_low_FN_rate,artificialNoAnomaly/art_daily_no_noise.csv,0.488720703125,0.0,0,3428,0,0,4032
numentaTM,reward_low_FN_rate,realAdExchange/exchange-4_cpc_results.csv,0.488720703125,-0.623327659206,3,1229,3,162,1643
numentaTM,reward_low_FN_rate,realAWSCloudwatch/ec2_network_in_257a54.csv,0.488720703125,0.855326299622,1,3025,0,402,4032
numentaTM,reward_low_FN_rate,realAWSCloudwatch/ec2_disk_write_bytes_c0d644.csv,0.488720703125,-0.38257034965,10,3020,3,395,4032
numentaTM,reward_low_FN_rate,artificialNoAnomaly/art_noisy.csv,0.488720703125,0.0,0,3428,0,0,4032
numentaTM,reward_low_FN_rate,realAWSCloudwatch/elb_request_count_8c0756.csv,0.488720703125,1.23172379762,4,3021,5,398,4032
numentaTM,reward_low_FN_rate,artificialWithAnomaly/art_increase_spike_density.csv,0.488720703125,-2.22,0,3023,2,403,4032
numentaTM,reward_low_FN_rate,realKnownCause/machine_temperature_system_failure.csv,0.488720703125,0.206261775312,10,19651,26,2258,22695
numentaTM,reward_low_FN_rate,realAWSCloudwatch/grok_asg_anomaly.csv,0.488720703125,2.25933983336,4,3459,4,461,4621
numentaTM,reward_low_FN_rate,artificialWithAnomaly/art_daily_flatmiddle.csv,0.488720703125,0.229143663525,7,3019,6,396,4032
numentaTM,reward_low_FN_rate,realTweets/Twitter_volume_KO.csv,0.488720703125,2.24255901032,4,13510,4,1583,15851
numentaTM,reward_low_FN_rate,artificialWithAnomaly/art_daily_nojump.csv,0.488720703125,-2.22,0,3023,2,403,4032
numentaTM,reward_low_FN_rate,artificialWithAnomaly/art_load_balancer_spikes.csv,0.488720703125,0.624788146524,9,3022,3,394,4032
numentaTM,reward_low_FN_rate,realAdExchange/exchange-2_cpm_results.csv,0.488720703125,-4.0,0,1219,0,162,1624
numentaTM,reward_low_FN_rate,realAdExchange/exchange-3_cpm_results.csv,0.488720703125,-2.10993903401,0,1154,1,153,1538
numentaTM,reward_low_FN_rate,realTweets/Twitter_volume_AAPL.csv,0.488720703125,0.260337353477,5,13558,6,1583,15902
Totals,,,,-4.84523283252,201,299122,225,33294,365558
